,Thai_res_id,ID,Name,Category
2326,5ee66a36459579000887cd2b,59d36de20fe7a024363de0b8,Shake Shack,Burger Joint
2327,5ee66a36459579000887cd2b,5193df09498e0397c22b8e07,Hi-Collar - ハイカラ (Hi-Collar),Coffee Shop
2328,5ee66a36459579000887cd2b,3fd66200f964a5203de41ee3,Sake Bar Decibel,Sake Bar
2329,5ee66a36459579000887cd2b,3fd66200f964a520caea1ee3,Angel’s Share,Speakeasy
2330,5ee66a36459579000887cd2b,4a5403b8f964a520f3b21fe3,Ippudo,Ramen Restaurant
2331,5ee66a36459579000887cd2b,4a932969f964a520061f20e3,Whiskers Holistic Petcare inc.,Pet Store
2332,5ee66a36459579000887cd2b,40db6b00f964a5207b011fe3,ChikaLicious Dessert Bar,Dessert Shop
2333,5ee66a36459579000887cd2b,5be7537fb9b37b002c458df3,Uluh,Tea Room
2334,5ee66a36459579000887cd2b,4e7bc8bdb9935df0be9a2c01,Still House,Jewelry Store
2335,5ee66a36459579000887cd2b,4c6d970b6af58cfa36ec8917,Flight Club,Shoe Store
2336,5ee66a36459579000887cd2b,52269b14498e6a221ec8e301,Taverna Kyclades,Greek Restaurant
2337,5ee66a36459579000887cd2b,3fd66200f964a52038e41ee3,Forbidden Planet,Comic Shop
2338,5ee66a36459579000887cd2b,3fd66200f964a520c4f11ee3,Mudspot,Café
2339,5ee66a36459579000887cd2b,59e929c3d48ec136ca2a3650,Szechuan Mountain House 川山甲,Szechuan Restaurant
2340,5ee66a36459579000887cd2b,3fd66200f964a520b8ea1ee3,Veselka,Ukrainian Restaurant
2341,5ee66a36459579000887cd2b,4b300d20f964a5202bf524e3,Russo’s Mozzarella & Pasta,Gourmet Shop
2342,5ee66a36459579000887cd2b,3fd66200f964a5208be41ee3,Veniero’s Pasticceria & Caffe,Bakery
2343,5ee66a36459579000887cd2b,56965f2e498e683a33b43263,Juice Vitality,Juice Bar
2344,5ee66a36459579000887cd2b,457ebe82f964a5203e3f1fe3,Casa Mono,Spanish Restaurant
2345,5ee66a36459579000887cd2b,414e1d80f964a520da1c1fe3,Bar Jamon,Wine Bar
2346,5ee66a36459579000887cd2b,53866567498ea4ed73cabb0c,Dear Irving,Cocktail Bar
2347,5ee66a36459579000887cd2b,54592668498ea9af6f9c7202,Brodo,Soup Place
2348,5ee66a36459579000887cd2b,4b01eca4f964a520984622e3,Spot Dessert Bar,Dessert Shop
2349,5ee66a36459579000887cd2b,53343d35498e7c3e851751ca,Honest Chops,Butcher
2350,5ee66a36459579000887cd2b,4aaec606f964a5203d6320e3,Motorino,Pizza Place
2351,5ee66a36459579000887cd2b,54416ae6498e2f341a231b70,Shuko,Japanese Restaurant
2352,5ee66a36459579000887cd2b,5c7828c3c0af57002cbb6ad8,Paper Daisy,New American Restaurant
2353,5ee66a36459579000887cd2b,56f5d9d7498e00fbd06e7421,Ise Restaurant,Soba Restaurant
2354,5ee66a36459579000887cd2b,4b2fadfdf964a520e6ed24e3,B & H Dairy,Vegetarian / Vegan Restaurant
2355,5ee66a36459579000887cd2b,4af1c4a1f964a520fae221e3,Lady Mendl's Tea Salon,Tea Room
2356,5ee66a36459579000887cd2b,43c4bb46f964a5205a2d1fe3,Posto,Pizza Place
2357,5ee66a36459579000887cd2b,4e626f13e4cdf1e2bf4cea31,Bedford Cheese Shop,Cheese Shop
2358,5ee66a36459579000887cd2b,3fd66200f964a52058e41ee3,McSorley's Old Ale House,Pub
2359,5ee66a36459579000887cd2b,3fd66200f964a520def11ee3,Union Square Park,Park
2360,5ee66a36459579000887cd2b,4b57b82cf964a520a53d28e3,The Immigrant,Wine Bar
2361,5c82ac6951950e0039187d89,4a5d186ff964a5202bbd1fe3,Fishs Eddy,Furniture / Home Store
2362,5c82ac6951950e0039187d89,3fd66200f964a520aee91ee3,Gramercy Tavern,American Restaurant
2363,5c82ac6951950e0039187d89,5890a1dc7ff1e4019025b42b,Daily Provisions,Café
2364,5c82ac6951950e0039187d89,57e83df3498eebbe238cb36f,Thai Villa,Thai Restaurant
2365,5c82ac6951950e0039187d89,59035bc43d47912d4b97f3fc,Xi'an Famous Foods,Chinese Restaurant
2366,5c82ac6951950e0039187d89,4f201734d5fb8b519e5ae6ce,ChaiseFitness,Gym / Fitness Center
2367,5c82ac6951950e0039187d89,5536759a498e56e343077057,Dig Inn,American Restaurant
2368,5c82ac6951950e0039187d89,40e74880f964a520150a1fe3,Shake Shack,Burger Joint
2369,5c82ac6951950e0039187d89,581a10901df6b32e66ec3a07,Sugarfish,Japanese Restaurant
2370,5c82ac6951950e0039187d89,4a7c5f48f964a52065ec1fe3,ABC Carpet & Home,Furniture / Home Store
2371,5c82ac6951950e0039187d89,583f3282d25ded04cef6b2ba,Union Square Cafe,New American Restaurant
2372,5c82ac6951950e0039187d89,585285cbc0df765c553a2c84,abcV,Vegetarian / Vegan Restaurant
2373,5c82ac6951950e0039187d89,4b998a8ff964a520098235e3,ABC Kitchen,New American Restaurant
2374,5c82ac6951950e0039187d89,3fd66200f964a52080e41ee3,Craft,American Restaurant
2375,5c82ac6951950e0039187d89,4bbb66e8cf2fc9b6368aa202,Gramercy Wine and Spirits,Wine Shop
2376,5c82ac6951950e0039187d89,4a888403f964a520bb0620e3,Equinox Flatiron,Gym / Fitness Center
2377,5c82ac6951950e0039187d89,4b4b76d3f964a520c29c26e3,Barber Bart,Salon / Barbershop
2378,5c82ac6951950e0039187d89,4a777018f964a5207be41fe3,Mari Vanna,Russian Restaurant
2379,5c82ac6951950e0039187d89,4e028dacb0fb88a1209ac864,Beecher's Handmade Cheese,Cheese Shop
2380,5c82ac6951950e0039187d89,5b95350f3731ee002cb42cf3,Ole & Steen,Café
2381,5c82ac6951950e0039187d89,554c1b85498efa107620d07e,The New York EDITION,Hotel
2382,5c82ac6951950e0039187d89,5cc3adaa838e59002cb4629d,Rezdôra,Italian Restaurant
2383,5c82ac6951950e0039187d89,574da377498ef19a1bd08764,Equinox Gramercy,Gym
2384,5c82ac6951950e0039187d89,58fbdf7d916bc145790aef3f,Five Iron Golf,Sports Club
2385,5c82ac6951950e0039187d89,511aff88e4b0a828de75fa82,ABC Cocina,Mexican Restaurant
2386,5c82ac6951950e0039187d89,4593b9c5f964a5204c401fe3,National Arts Club,Art Gallery
2387,5c82ac6951950e0039187d89,457ebeaaf964a5203f3f1fe3,Eleven Madison Park,New American Restaurant
2388,5c82ac6951950e0039187d89,4bd1f54ca8b3a59391cd665f,Fresh,Cosmetics Shop
2389,5c82ac6951950e0039187d89,4e1a41d3183880768f53f08c,The Cellar at Beecher's,American Restaurant
2390,5c82ac6951950e0039187d89,5b9d8e69b6eedb002c72a39e,Devoción,Coffee Shop
2391,5c82ac6951950e0039187d89,4b741ab4f964a5202cc82de3,Novità Cucina Creativa,Italian Restaurant
2392,5c82ac6951950e0039187d89,510acb4ee4b042e036db71c1,Tariq's #1 Halal Food Cart,Food Truck
2393,5c82ac6951950e0039187d89,5673b4b5498ed6368456b30d,sweetgreen,Salad Place
2394,5c82ac6951950e0039187d89,5566200d498e1c2e83ee9864,Juice Generation,Juice Bar
2395,5c82ac6951950e0039187d89,4c5ef77bfff99c74eda954d3,Eataly Flatiron,Gourmet Shop
2396,5c82ac6951950e0039187d89,40b68100f964a5207d001fe3,Madison Square Park,Park
2397,5c82ac6951950e0039187d89,59573747123a195de61b71b3,CAVA,Mediterranean Restaurant
2398,5c82ac6951950e0039187d89,4afb2990f964a520a91b22e3,Maialino,Italian Restaurant
2399,5c82ac6951950e0039187d89,529f289511d21133dd08a7ec,SoulCycle 19th,Cycle Studio
2400,5c82ac6951950e0039187d89,526e6a2511d29a5f9b282b10,Juice Generation,Juice Bar
2401,5c82ac6951950e0039187d89,49f1e5bff964a520c4691fe3,Bottlerocket Wine & Spirit,Wine Shop
2402,5c82ac6951950e0039187d89,5d7d70ed72c4090008784186,Caffè Panna,Ice Cream Shop
2403,5c82ac6951950e0039187d89,4d4f4dc207b1a09016acf83b,SoulCycle Union Square,Cycle Studio
2404,5c82ac6951950e0039187d89,54178e31498ed8f0c454ffda,The LEGO Store,Toy / Game Store
2405,5c82ac6951950e0039187d89,49da4688f964a5206e5e1fe3,Gramercy Park,Park
2406,5c82ac6951950e0039187d89,5be5f9ab78782c002c65356a,Venchi,Chocolate Shop
2407,5c82ac6951950e0039187d89,4e626f13e4cdf1e2bf4cea31,Bedford Cheese Shop,Cheese Shop
2408,5c82ac6951950e0039187d89,5bd7a5561c675b0039be9acc,HALL,Japanese Restaurant
2409,5c82ac6951950e0039187d89,4a2411fff964a520f37d1fe3,MUJI,Miscellaneous Shop
2410,5c82ac6951950e0039187d89,528beb7d11d24c994e11d24e,Athleta,Women's Store
2411,57fee854498e2fe6a134e544,5ae115d7c84d18002393461a,Ample Hills Creamery,Ice Cream Shop
2412,57fee854498e2fe6a134e544,59595e89f4b5252a6744f8c3,Chip,Dessert Shop
2413,57fee854498e2fe6a134e544,4a9b0e2cf964a520373420e3,Sweet Afton,Bar
2414,57fee854498e2fe6a134e544,509eb60fe4b0872dbd6b1467,Leli's Bakery and Pastry Shop,Bakery
2415,57fee854498e2fe6a134e544,4bdf502a89ca76b062b75d5e,Favela Grill,Brazilian Restaurant
2416,57fee854498e2fe6a134e544,4af4ad4ef964a520fef421e3,GiGi Salon Styling Studio - Aveda Concept Salon,Health & Beauty Service
2417,57fee854498e2fe6a134e544,4a411c15f964a520c7a41fe3,Brooklyn Bagel & Coffee Co.,Bagel Shop
2418,57fee854498e2fe6a134e544,54a74b89498ee74ea18cd564,Jujube Tree,Vegetarian / Vegan Restaurant
2419,57fee854498e2fe6a134e544,4f81cc8be4b0a6d0b766ce67,New York Bakery Café,Bakery
2420,57fee854498e2fe6a134e544,4aa56c81f964a5204e4820e3,Seva Indian Cuisine,Indian Restaurant
2421,57fee854498e2fe6a134e544,5dd0a68e832e520008369b09,Viva Viva,Mexican Restaurant
2422,57fee854498e2fe6a134e544,4ae08768f964a520048021e3,United Brothers Fruit Markets,Grocery Store
2423,57fee854498e2fe6a134e544,5c8c36363af988002c811da1,Mochiron Izakaya,Japanese Restaurant
2424,57fee854498e2fe6a134e544,4e6aa7f6b0fb8b8a844e3ce5,Create & Go,Salad Place
2425,57fee854498e2fe6a134e544,51831cbf498e954462363bd3,Milkflower,Pizza Place
2426,57fee854498e2fe6a134e544,458d06b3f964a520fe3f1fe3,Il Bambino,Sandwich Place
2427,57fee854498e2fe6a134e544,5a26ff7fda7080210c210240,The Astorian,Pub
2428,57fee854498e2fe6a134e544,4bf85e418d30d13a0aa90018,Euro Market,Grocery Store
2429,57fee854498e2fe6a134e544,59b9d25d0d173f3bdf654d77,Tikka Indian Grill,Indian Restaurant
2430,57fee854498e2fe6a134e544,5528cae6498eff52cf44833d,Tobacco N Vape,Smoke Shop
2431,57fee854498e2fe6a134e544,51f32456498e149384c052df,Enthaice,Thai Restaurant
2432,57fee854498e2fe6a134e544,53531882498ed9d4590d5b4b,Astoria Coffee,Coffee Shop
2433,57fee854498e2fe6a134e544,4a9c0105f964a520b03520e3,Titan Foods Inc.,Gourmet Shop
2434,57fee854498e2fe6a134e544,553eb41e498eb72e075f296f,Diamond Dogs,Bar
2435,57fee854498e2fe6a134e544,514f9fd5e4b023ae1edd4a68,Off The Hook,Seafood Restaurant
2436,57fee854498e2fe6a134e544,4e177b94813097715779bf4f,Allure Skincare & Laser Center,Spa
2437,57fee854498e2fe6a134e544,4a3c2b49f964a52036a11fe3,Bareburger,Burger Joint
2438,57fee854498e2fe6a134e544,508973e7e4b005b3da1d71a0,Cafe Boulis,Café
2439,57fee854498e2fe6a134e544,4bef6fedc80dc92897fe27e3,El Rey Del Taco Truck,Food Truck
2440,57fee854498e2fe6a134e544,5c0db9ecbfc6d0002c85e28e,Kal,Korean Restaurant
2441,57fee854498e2fe6a134e544,4b6dd7d4f964a520e1942ce3,International Meat Market,Food
2442,57fee854498e2fe6a134e544,51284f34e4b0ac94e6be0e9c,The Shady Lady,Bar
2443,57fee854498e2fe6a134e544,578837cecd108caad4364993,King of Falafel and Shawarma,Middle Eastern Restaurant
2444,57fee854498e2fe6a134e544,576a996a498e74ebef0d7e9f,The Breakfast Shack,Breakfast Spot
2445,57fee854498e2fe6a134e544,578d3f99498e831ff5659239,Teapsy,Bubble Tea Shop
2446,57fee854498e2fe6a134e544,4c94d26d58d4b60c40fc2b29,CrossFit Queens,Gym
2447,57fee854498e2fe6a134e544,53a60a88498ef405d8a78217,VITE vinosteria,Italian Restaurant
2448,57fee854498e2fe6a134e544,5a385bc87269fe7b958efc7c,Poke Burrito,Poke Place
2449,57fee854498e2fe6a134e544,5931f9fc9fca567dcb6d4295,The Grand,Mediterranean Restaurant
2450,57fee854498e2fe6a134e544,58655a07761b1a5ec7af5882,Koroni Souvlaki & Grill,Souvlaki Shop
2451,57fee854498e2fe6a134e544,4aa840a9f964a520665020e3,Ovelia Psistaria Bar,Greek Restaurant
2452,57fee854498e2fe6a134e544,4bd0cb59b221c9b6746ed4d0,Il Fornaio Bakery,Bakery
2453,57fee854498e2fe6a134e544,4a3ee04cf964a52083a31fe3,JJ's Asian Fusion,Sushi Restaurant
2454,57fee854498e2fe6a134e544,5865a05e727ba373f2dfb682,Greenbay Market,Grocery Store
2455,57fee854498e2fe6a134e544,5ba14922c0f163002c65c1d5,Comfortland,Donut Shop
2456,57fee854498e2fe6a134e544,576dee84498e96ab7ebe9c1e,Mom's Kitchen & Bar,American Restaurant
2457,57fee854498e2fe6a134e544,51b25659498e4fcf97aaa3e2,The Astoria Bookshop,Bookstore
2458,57fee854498e2fe6a134e544,57cb726f498edb27203fed70,The Wolfhound,Cocktail Bar
2459,57fee854498e2fe6a134e544,5abe86326c08d132a962f4b7,Queens Comfort,Comfort Food Restaurant
2460,51f32456498e149384c052df,51831cbf498e954462363bd3,Milkflower,Pizza Place
2461,51f32456498e149384c052df,458d06b3f964a520fe3f1fe3,Il Bambino,Sandwich Place
2462,51f32456498e149384c052df,5528cae6498eff52cf44833d,Tobacco N Vape,Smoke Shop
2463,51f32456498e149384c052df,553eb41e498eb72e075f296f,Diamond Dogs,Bar
2464,51f32456498e149384c052df,4e177b94813097715779bf4f,Allure Skincare & Laser Center,Spa
2465,51f32456498e149384c052df,51b25659498e4fcf97aaa3e2,The Astoria Bookshop,Bookstore
2466,51f32456498e149384c052df,4a3c2b49f964a52036a11fe3,Bareburger,Burger Joint
2467,51f32456498e149384c052df,508973e7e4b005b3da1d71a0,Cafe Boulis,Café
2468,51f32456498e149384c052df,53a60a88498ef405d8a78217,VITE vinosteria,Italian Restaurant
2469,51f32456498e149384c052df,4a3ee04cf964a52083a31fe3,JJ's Asian Fusion,Sushi Restaurant
2470,51f32456498e149384c052df,50676bc4e4b08e8fd3d07f72,Astoria Bier & Cheese,Cheese Shop
2471,51f32456498e149384c052df,5ae115d7c84d18002393461a,Ample Hills Creamery,Ice Cream Shop
2472,51f32456498e149384c052df,53b6d6e4498e8cb57228118f,Madame Sousou Cafe,Café
2473,51f32456498e149384c052df,53701e2e498e0a21ab0bbb59,Pye Boat Noodle,Thai Restaurant
2474,51f32456498e149384c052df,59595e89f4b5252a6744f8c3,Chip,Dessert Shop
2475,51f32456498e149384c052df,43519800f964a520b8281fe3,Brooklyn Bagel & Coffee Co.,Bagel Shop
2476,51f32456498e149384c052df,4c2bcb22ae6820a1e3631843,Yoga Agora,Yoga Studio
2477,51f32456498e149384c052df,576dee84498e96ab7ebe9c1e,Mom's Kitchen & Bar,American Restaurant
2478,51f32456498e149384c052df,4a9b0e2cf964a520373420e3,Sweet Afton,Bar
2479,51f32456498e149384c052df,52025355498e1b62600d08e1,Lockwood,Gift Shop
2480,51f32456498e149384c052df,4bd1fad4a8b3a5936fda665f,King Of Falafel & Shawarma,Middle Eastern Restaurant
2481,51f32456498e149384c052df,4bf85e418d30d13a0aa90018,Euro Market,Grocery Store
2482,51f32456498e149384c052df,4aa56c81f964a5204e4820e3,Seva Indian Cuisine,Indian Restaurant
2483,51f32456498e149384c052df,4af4ad4ef964a520fef421e3,GiGi Salon Styling Studio - Aveda Concept Salon,Health & Beauty Service
2484,51f32456498e149384c052df,509eb60fe4b0872dbd6b1467,Leli's Bakery and Pastry Shop,Bakery
2485,51f32456498e149384c052df,5dd0a68e832e520008369b09,Viva Viva,Mexican Restaurant
2486,51f32456498e149384c052df,4b2f848bf964a520fceb24e3,D & F Italian Deli,Deli / Bodega
2487,51f32456498e149384c052df,59332e3f46e1b6531c85fcb4,Pokewave Astoria,Poke Place
2488,51f32456498e149384c052df,5c3a736942d8c2002c3258af,Amylos Taverna,Greek Restaurant
2489,51f32456498e149384c052df,54a74b89498ee74ea18cd564,Jujube Tree,Vegetarian / Vegan Restaurant
2490,51f32456498e149384c052df,4a411c15f964a520c7a41fe3,Brooklyn Bagel & Coffee Co.,Bagel Shop
2491,51f32456498e149384c052df,4b52664df964a5205d7b27e3,Bahari Estiatorio,Greek Restaurant
2492,51f32456498e149384c052df,5c8c36363af988002c811da1,Mochiron Izakaya,Japanese Restaurant
2493,51f32456498e149384c052df,5443e9c7498e4180ba4e2074,Sek'end Sun,Cocktail Bar
2494,51f32456498e149384c052df,4ae08768f964a520048021e3,United Brothers Fruit Markets,Grocery Store
2495,51f32456498e149384c052df,4f81cc8be4b0a6d0b766ce67,New York Bakery Café,Bakery
2496,51f32456498e149384c052df,4e58a6361f6e804280ba8d79,Franky's Souvlaki,Food Truck
2497,51f32456498e149384c052df,589e7e83110d0313497d0cfe,Trestle,Bar
2498,51f32456498e149384c052df,57810ae5498e729e5c3d720c,Toast & Roast,Bagel Shop
2499,51f32456498e149384c052df,4b5533cdf964a52078de27e3,Point Brazil,Brazilian Restaurant
2500,51f32456498e149384c052df,59b9d25d0d173f3bdf654d77,Tikka Indian Grill,Indian Restaurant
2501,51f32456498e149384c052df,54e52f13498e7116ea0cb0d0,Kondo,Japanese Restaurant
2502,51f32456498e149384c052df,4b186023f964a520bbd123e3,Club Fitness,Gym
2503,51f32456498e149384c052df,4620e16df964a52087451fe3,Sanfords,American Restaurant
2504,51f32456498e149384c052df,4b6dbc02f964a520c98a2ce3,New York Pão de Queijo,Brazilian Restaurant
2505,51f32456498e149384c052df,4b61c4e6f964a5208b212ae3,American EyeCare,Optical Shop
2506,51f32456498e149384c052df,59602def66fc6554945f7b98,La Vecina,Arepa Restaurant
2507,51f32456498e149384c052df,4a9c4e29f964a520c23620e3,Caravan Chicken,Restaurant
2508,51f32456498e149384c052df,4e6aa7f6b0fb8b8a844e3ce5,Create & Go,Salad Place
2509,3fd66200f964a5204ef11ee3,4b958d0df964a520fca834e3,Izalco,Latin American Restaurant
2510,3fd66200f964a5204ef11ee3,5807f4fa38faea9879575f81,Fay Da Bakery,Bakery
2511,3fd66200f964a5204ef11ee3,4ad0b0eff964a52027d920e3,Jollibee,Fast Food Restaurant
2512,3fd66200f964a5204ef11ee3,4e4e694ebd4101d0d7a9938e,Tropical Restaurant,Latin American Restaurant
2513,3fd66200f964a5204ef11ee3,4a21ab5bf964a520277d1fe3,Ihawan,Filipino Restaurant
2514,3fd66200f964a5204ef11ee3,4a7f6626f964a520e8f31fe3,Thailand's Center Point,Thai Restaurant
2515,3fd66200f964a5204ef11ee3,4b5232def964a520456f27e3,Renee's Kitchenette & Grille,Filipino Restaurant
2516,3fd66200f964a5204ef11ee3,4b4f6549f964a520af0427e3,Red Ribbon,Bakery
2517,3fd66200f964a5204ef11ee3,57608fb1498e9796802dc2b4,Jaew Hon,Thai Restaurant
2518,3fd66200f964a5204ef11ee3,545abdef498e188c2f3e2443,Casa Del Chef Bistro,American Restaurant
2519,3fd66200f964a5204ef11ee3,53040a6e498ef035406f9cbf,House of Inasal,Filipino Restaurant
2520,3fd66200f964a5204ef11ee3,57c9da7b498ea48112562973,Rainbow Bakery,Bakery
2521,3fd66200f964a5204ef11ee3,5b1af8cb4a7aae002cbb0858,Momo Crave,Tibetan Restaurant
2522,3fd66200f964a5204ef11ee3,4c680a8e7abde21ea1806768,La Abundancia,Arepa Restaurant
2523,3fd66200f964a5204ef11ee3,4db3747a1e7248d1358dc5c8,Phayul,Tibetan Restaurant
2524,3fd66200f964a5204ef11ee3,4babe2b8f964a52031d23ae3,Woodside Cafe,American Restaurant
2525,3fd66200f964a5204ef11ee3,51e185a9498e5d95fea33cbf,Cafe Con Amor,American Restaurant
2526,3fd66200f964a5204ef11ee3,4b019141f964a5207e4322e3,Pizza Boy 2,Pizza Place
2527,3fd66200f964a5204ef11ee3,49c28ea1f964a52000561fe3,Unidentified Flying Chickens (UFC),Fried Chicken Joint
2528,3fd66200f964a5204ef11ee3,4afdcf29f964a520162b22e3,Rajbhog Sweets,Indian Restaurant
2529,3fd66200f964a5204ef11ee3,57decff3498e8b15653fce13,The Beerkeeper,Bar
2530,3fd66200f964a5204ef11ee3,4ab56c26f964a520867420e3,Himalayan Yak,Tibetan Restaurant
2531,3fd66200f964a5204ef11ee3,4b998d3ff964a520fc8235e3,Maharaja Sweets & Snacks,Indian Restaurant
2532,3fd66200f964a5204ef11ee3,4ace6eddf964a52085d020e3,Pollos A La Brassa Marion,Latin American Restaurant
2533,3fd66200f964a5204ef11ee3,4ae1d8b2f964a520e78721e3,Peking BBQ Chicken,Chinese Restaurant
2534,3fd66200f964a5204ef11ee3,4b42867ef964a520a9d525e3,Phil-Am Market,Grocery Store
2535,3fd66200f964a5204ef11ee3,4dcc62a3d4c0b5ba5e47df85,Hair Village & Spa,Spa
2536,3fd66200f964a5204ef11ee3,49ef71bcf964a520b7681fe3,Patel Brothers,Grocery Store
2537,3fd66200f964a5204ef11ee3,52ab7b9a11d2566460b65fcf,AMDO Kitchen,Food Truck
2538,3fd66200f964a5204ef11ee3,4df0f5d7cc3fdd9d03f786bb,F. Ottomanelli Burgers and Belgian Fries,Burger Joint
2539,3fd66200f964a5204ef11ee3,4532a38ef964a520843b1fe3,Donovan's Pub,Pub
2540,3fd66200f964a5204ef11ee3,4b4d2b63f964a52032cd26e3,Thai Son,Vietnamese Restaurant
2541,3fd66200f964a5204ef11ee3,4c7060e734443704ca0e245f,Kababish,Indian Restaurant
2542,3fd66200f964a5204ef11ee3,4b189424f964a52043d423e3,Dera,Indian Restaurant
2543,3fd66200f964a5204ef11ee3,4bedd3e8a40fc928d193820c,Sweet Basil,Thai Restaurant
2544,3fd66200f964a5204ef11ee3,4b350ef3f964a520082a25e3,Dosa Delight,Vegetarian / Vegan Restaurant
2545,3fd66200f964a5204ef11ee3,4baf0abbf964a52054e83be3,Sammy's Halal Cart,Food Truck
2546,3fd66200f964a5204ef11ee3,527d9cbc498edf0db10bde6b,Samudra,Indian Restaurant
2547,3fd66200f964a5204ef11ee3,4b7ce194f964a5203aa82fe3,The Arepa Lady,Food Truck
2548,3fd66200f964a5204ef11ee3,4bfdf6cbf7c82d7fea068f04,Tacos El Gallo Giro,Food Truck
2549,3fd66200f964a5204ef11ee3,4babef45f964a520ead63ae3,Lhasa Fast Food,Dumpling Restaurant
2550,3fd66200f964a5204ef11ee3,46f7576cf964a520fc4a1fe3,Stop Inn Diner,Diner
2551,3fd66200f964a5204ef11ee3,4a29a7eaf964a520b9951fe3,Saints and Sinners,Pub
2552,3fd66200f964a5204ef11ee3,5a466fc5610f0447488800e2,Xi’an Famous Foods Central Kitchen,Chinese Restaurant
2553,3fd66200f964a5204ef11ee3,5c856d435c68380039bc62e2,Farine Baking Company,Bakery
2554,3fd66200f964a5204ef11ee3,4b019669f964a520a84322e3,Rico Pan Bakery,Bakery
2555,3fd66200f964a5204ef11ee3,5da4fbf091a08400078be19d,Angel Indian Restaurant,Indian Restaurant
2556,3fd66200f964a5204ef11ee3,4c434982ff711b8d5ebb1405,Haat Bazaar,Grocery Store
2557,3fd66200f964a5204ef11ee3,4bb9589db35776b0ade2c901,Tacos y Quesadillas Mexico,Food Truck
2558,4a7f6626f964a520e8f31fe3,3fd66200f964a5204ef11ee3,SriPraPhai,Thai Restaurant
2559,4a7f6626f964a520e8f31fe3,5807f4fa38faea9879575f81,Fay Da Bakery,Bakery
2560,4a7f6626f964a520e8f31fe3,4b958d0df964a520fca834e3,Izalco,Latin American Restaurant
2561,4a7f6626f964a520e8f31fe3,4ad0b0eff964a52027d920e3,Jollibee,Fast Food Restaurant
2562,4a7f6626f964a520e8f31fe3,4e4e694ebd4101d0d7a9938e,Tropical Restaurant,Latin American Restaurant
2563,4a7f6626f964a520e8f31fe3,4a21ab5bf964a520277d1fe3,Ihawan,Filipino Restaurant
2564,4a7f6626f964a520e8f31fe3,4b4f6549f964a520af0427e3,Red Ribbon,Bakery
2565,4a7f6626f964a520e8f31fe3,57c9da7b498ea48112562973,Rainbow Bakery,Bakery
2566,4a7f6626f964a520e8f31fe3,4b5232def964a520456f27e3,Renee's Kitchenette & Grille,Filipino Restaurant
2567,4a7f6626f964a520e8f31fe3,545abdef498e188c2f3e2443,Casa Del Chef Bistro,American Restaurant
2568,4a7f6626f964a520e8f31fe3,53040a6e498ef035406f9cbf,House of Inasal,Filipino Restaurant
2569,4a7f6626f964a520e8f31fe3,4c680a8e7abde21ea1806768,La Abundancia,Arepa Restaurant
2570,4a7f6626f964a520e8f31fe3,57608fb1498e9796802dc2b4,Jaew Hon,Thai Restaurant
2571,4a7f6626f964a520e8f31fe3,4babe2b8f964a52031d23ae3,Woodside Cafe,American Restaurant
2572,4a7f6626f964a520e8f31fe3,4b019141f964a5207e4322e3,Pizza Boy 2,Pizza Place
2573,4a7f6626f964a520e8f31fe3,57decff3498e8b15653fce13,The Beerkeeper,Bar
2574,4a7f6626f964a520e8f31fe3,4ae1d8b2f964a520e78721e3,Peking BBQ Chicken,Chinese Restaurant
2575,4a7f6626f964a520e8f31fe3,5b1af8cb4a7aae002cbb0858,Momo Crave,Tibetan Restaurant
2576,4a7f6626f964a520e8f31fe3,51e185a9498e5d95fea33cbf,Cafe Con Amor,American Restaurant
2577,4a7f6626f964a520e8f31fe3,4df0f5d7cc3fdd9d03f786bb,F. Ottomanelli Burgers and Belgian Fries,Burger Joint
2578,4a7f6626f964a520e8f31fe3,4532a38ef964a520843b1fe3,Donovan's Pub,Pub
2579,4a7f6626f964a520e8f31fe3,4bedd3e8a40fc928d193820c,Sweet Basil,Thai Restaurant
2580,4a7f6626f964a520e8f31fe3,4db3747a1e7248d1358dc5c8,Phayul,Tibetan Restaurant
2581,4a7f6626f964a520e8f31fe3,4dcc62a3d4c0b5ba5e47df85,Hair Village & Spa,Spa
2582,4a7f6626f964a520e8f31fe3,4afdcf29f964a520162b22e3,Rajbhog Sweets,Indian Restaurant
2583,4a7f6626f964a520e8f31fe3,49c28ea1f964a52000561fe3,Unidentified Flying Chickens (UFC),Fried Chicken Joint
2584,4a7f6626f964a520e8f31fe3,4ab56c26f964a520867420e3,Himalayan Yak,Tibetan Restaurant
2585,4a7f6626f964a520e8f31fe3,4b998d3ff964a520fc8235e3,Maharaja Sweets & Snacks,Indian Restaurant
2586,4a7f6626f964a520e8f31fe3,5a466fc5610f0447488800e2,Xi’an Famous Foods Central Kitchen,Chinese Restaurant
2587,4a7f6626f964a520e8f31fe3,4a29a7eaf964a520b9951fe3,Saints and Sinners,Pub
2588,4a7f6626f964a520e8f31fe3,46f7576cf964a520fc4a1fe3,Stop Inn Diner,Diner
2589,4a7f6626f964a520e8f31fe3,4ace6eddf964a52085d020e3,Pollos A La Brassa Marion,Latin American Restaurant
2590,4a7f6626f964a520e8f31fe3,4b42867ef964a520a9d525e3,Phil-Am Market,Grocery Store
2591,4a7f6626f964a520e8f31fe3,4b019669f964a520a84322e3,Rico Pan Bakery,Bakery
2592,4a7f6626f964a520e8f31fe3,49ef71bcf964a520b7681fe3,Patel Brothers,Grocery Store
